Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
89d082fb-111c-335d-8d32-b12514b87b6a,PCP37268,108 RUSSELL ST,HADLEY,MA,01035-9595,42.356491,-72.568632,413-549-7990,4133.119999999998,32
fd7e071a-f849-3bab-9e17-cba7ab618780,PCP37422,6 TALL PINES DR,YARMOUTH PORT,MA,02675-2517,41.706920000000004,-70.221117,508-857-8901,7620.439999999994,59
5a16b048-09b6-3d69-ae61-4715bec676c9,PCP37449,340 WOOD RD,BRAINTREE,MA,02184-2401,42.205416,-71.00216800000003,781-849-1111,3616.4799999999987,28
139e409a-2a09-3514-86b1-a68b9c5c3090,PCP37492,1853 COMMONWEALTH AVE,BRIGHTON,MA,02135-5498,42.33196,-71.020173,617-562-1600,4391.439999999998,34
cff1d721-67dc-312b-9050-a08d2adda58c,PCP37502,573 NORTHAMPTON ST,HOLYOKE,MA,01040-9515,42.211656,-72.642448,413-588-1513,7878.759999999994,62
83280b52-91bc-374e-ba4f-ac98c717db8b,PCP37537,687 WELLESLEY ST,WESTON,MA,02493-1065,42.360502000000004,-71.303433,781-772-2500,3874.7999999999984,30
cd1de71e-98d1-3cba-8fd2-2b20331ff03f,PCP37542,589 DARTMOUTH ST,S DARTMOUTH,MA,02748-2516,41.661303,-70.937913,508-997-5636,19503.15999999998,152
b2ad68fb-897e-3738-82e4-08646bd54263,PCP37561,225 WOOD ST,HOPKINTON,MA,01748-1013,42.224096,-71.54048900000001,774-275-0635,15499.199999999986,120
b99591b9-4e95-368c-a797-58d9adc97ac6,KHOURY CHIROPRACTC  INC.,640 WASHINGTON ST,DEDHAM,MA,02026-4427,42.246871999999996,-71.179462,781-329-3344,9686.999999999993,76
be51af35-d7aa-3bed-a268-0c8edb90ee25,PCP37727,825 WASHINGTON ST,NORWOOD,MA,02062-3449,42.187364,-71.195971,781-769-0500,3616.4799999999987,28
cb75be4d-7394-3ebd-9930-4d4d3b27d82e,PCP37904,22 WOBURN ST,READING,MA,01867-3074,42.535183,-71.105423,781-944-1600,13690.959999999988,106
3a8fa4ca-d3b1-3e18-8ea7-f00375ef6cae,PCP37941,20 HOPE AVE,WALTHAM,MA,02453-2717,42.388921,-71.24226800000001,781-891-1447,6328.839999999996,50
b31e375e-96dd-3a49-8fbf-563512101637,DEVITA CHIROPRACTIC OFFICE PC,271 GREAT RD,ACTON,MA,01720-4772,42.483953,-71.43849499999999,978-263-9336,6457.999999999995,50
65f6b1f8-b62f-38c3-91d0-6407eebe5018,PCP38075,245 RUSSELL ST,HADLEY,MA,01035-9529,42.356491,-72.568632,413-586-1588,5683.039999999996,45
e3ed789e-462f-3e75-9852-0aaad71aee63,PCP38234,340 MAPLE ST,MARLBOROUGH,MA,01752-3200,42.349616999999995,-71.547214,508-481-1133,3874.7999999999984,30
d14619f6-09e0-34fd-b0d7-8fe33efe69c8,AASP ALLERGY AND ASTHMA SPECIALTY PHYSICIANS  PC,825 WASHINGTON ST,NORWOOD,MA,02062-3448,42.187364,-71.195971,781-769-9045,10720.279999999992,83
daad70f0-5913-38ff-af69-3e160a44b949,PCP38272,505 NASHUA RD,DRACUT,MA,01826-1929,42.679722999999996,-71.30068,978-957-4474,4003.959999999998,31
d6645f6b-cd5c-3a75-ab50-2f4c5c4a63b0,SKINCARE PHYSICIANS INC,1244 BOYLSTON ST,CHESTNUT HILL,MA,02467-2115,42.331876,-71.208402,617-731-1600,3616.4799999999987,28
59899f5e-d6e9-3842-af64-1d9a98a658da,NETWORK CHIROPRACTIC OF ACTON,274 GREAT RD,ACTON,MA,01720-4702,42.483953,-71.43849499999999,978-263-5182,10203.639999999992,79
56f02f79-5416-39bb-bd38-b5b2b93d0902,PCP38475,90 CONCORD AVE,BELMONT,MA,02478-4046,42.395317,-71.180284,617-504-6985,20407.27999999998,158
2447d71b-04f2-3f24-a013-46b5cd455117,PCP38609,35 BEDFORD ST,LEXINGTON,MA,02420-4440,42.445221999999994,-71.23001500000001,781-861-0100,9686.999999999993,75
5a3f6cb5-f5c1-3fb7-b905-373c057c3e50,MILFORD FRANKLIN EYE CENTER LLC,391 E CENTRAL ST,FRANKLIN,MA,02038-1350,42.084858,-71.41057099999998,508-528-3344,10591.119999999992,83
ca0fa05e-2347-30b2-b251-b2e7cd77fda1,READING INTERNAL MEDICINE ASSOCIATES INC,20 PONDMEADOW DR,READING,MA,01867-3261,42.535183,-71.105423,781-944-0040,9299.519999999993,72
01c02123-5d0f-3ef4-ae1c-cc91518f729a,PCP38777,421 BROADWAY,EVERETT,MA,02149-3435,42.405938,-71.054649,617-387-1904,10074.479999999992,78
159f077a-8598-357d-99e1-0b32412cd0fd,PCP38793,100 HIGHLAND ST,MILTON,MA,02186-3877,42.241557,-71.082432,617-698-6105,11107.759999999991,86
291ca56e-0a00-35e5-83d4-018beb1bf3b6,PCP38819,1180 BEACON ST,BROOKLINE,MA,02446-3806,42.323853,-71.142003,617-566-3123,9816.159999999993,76
e1152059-6932-3ce8-a8e5-7d6fd5d86bd2,PCP38895,850 SPRINGFIELD ST,FEEDING HILLS,MA,01030-2152,42.064731,-72.653477,413-733-8277,7232.959999999995,56
2a1a9034-e2e6-3738-ad4f-627118cc808f,PCP39028,36 ADAMS ST,QUINCY,MA,02169-2087,42.261006,-71.008988,617-773-0711,2712.3599999999997,22
7582039c-4265-3c65-afbe-38fe8089afe8,AASP ALLERGY AND ASTHMA SPECIALTY PHYSICIANS  PC,9 SUMMER ST,FRANKLIN,MA,02038-1492,42.084858,-71.41057099999998,508-520-2255,3616.4799999999987,28
e9713fb1-1e6d-331e-8a3c-4cd83db9fb08,GROSSO CHIROPRACTIC  P.C.,615 WESTFIELD ST,WEST SPRINGFIELD,MA,01089-3865,42.125451,-72.649734,413-736-1680,6716.319999999995,53
172cefe1-0b02-3fb2-aa53-ca61cdaec115,BARLEY FAMILY HEALTHCARE AND REHABILITATION PC,270 HUTTLESTON AVE,FAIRHAVEN,MA,02719-1605,41.633619,-70.871306,508-997-9100,9170.359999999993,72
a76467ae-4048-3454-8a2a-862d8dfccafc,WORCESTER OPHTHALMOLOGY ASSOCIATES INC,25 OAK AVE,WORCESTER,MA,01605-2751,42.269478,-71.807783,508-831-9555,10720.279999999992,84
0bed4337-f9ce-37a0-a677-7b9c7d05e65d,PCP39492,29 COLLEGE ST,SOUTH HADLEY,MA,01075-6462,42.256208,-72.58103,413-275-6200,14336.759999999987,111
866f38cd-af49-36c2-a073-ee031c7609cd,READING FAMILY MEDICINE PC,30 NEW CROSSING RD,READING,MA,01867-3270,42.535183,-71.105423,781-942-0380,4391.439999999998,34
9354142e-d6cf-306e-be46-9db82a1942a7,TANG BENJES AND ASSOCIATES PC,332 WASHINGTON STR,WELLESLEY HLS,MA,02481-6204,42.30539,-71.28366899999997,781-237-3233,7491.279999999994,58
ac69a419-e1e3-3db7-966e-608ad8e4dc4b,PCP39627,67 BELMONT ST,WORCESTER,MA,01605-2608,42.269478,-71.807783,508-852-7200,12528.51999999999,98
d7951884-93b0-3a1c-b974-ae7f4f5efaa7,PCP39859,444 MONTGOMERY ST,CHICOPEE,MA,01020-1968,42.175668,-72.572257,413-598-7777,22215.51999999998,173
405c1042-e54b-3ff3-a5f8-d6a0dcf03518,AUBURN PODIATRY LLP,492 WASHINGTON ST,AUBURN,MA,01501-5708,42.198708,-71.846006,508-832-6075,8395.399999999994,66
219df2c0-8053-3273-8292-56b5659e31b1,PCP40153,210 WHITING ST,HINGHAM,MA,02043-3724,42.224319,-70.880673,781-740-2272,10849.439999999991,85
830037f6-93ec-346b-b051-87d94c39dae9,PCP40406,3 RUTHVEN AVE,WORCESTER,MA,01609,42.269478,-71.807783,508-854-4868,8137.079999999994,64
0e4ec824-e905-3a95-80df-b602d69722ef,PCP40514,214 MAIN ST,MALDEN,MA,02148-6905,42.42938,-71.058706,781-388-9228,13045.159999999989,101
f178140b-e29d-39c6-bca4-c961e77acde2,PCP40593,25 MAIN ST,WAYLAND,MA,01778-5036,42.360427,-71.361099,978-460-2617,7878.759999999994,61
c4728462-561c-3d54-aade-309236aa8495,PCP41015,1 BROOKLINE PL,BROOKLINE,MA,02445-7277,42.323853,-71.142003,617-278-0438,8912.039999999994,69
09970bfe-ef0f-3c7d-a71a-74e42a8d7e70,PCP41044,474 LOWELL ST,PEABODY,MA,01960-1385,42.534279,-70.969782,978-536-3111,8912.039999999994,69
06c76384-ce24-3fb6-bcb5-b9598c32e8de,PCP41344,1236 MAIN ST,HOLYOKE,MA,01040-5370,42.211656,-72.642448,917-992-0759,4908.079999999997,38
7468f8ee-c2c8-3603-88ff-0bf297df0ab7,PCP41408,263 CONCORD AVE,CAMBRIDGE,MA,02138-1336,42.376043,-71.11868,617-645-7167,7749.599999999994,60
94f69f9a-4465-3b56-9ae7-d2399db7f250,STEVEN T. PERRYMAN OD INC.,10 CEDAR ST,HOPKINTON,MA,01748-1222,42.224096,-71.54048900000001,508-435-4711,9557.839999999993,74
b76d86f7-5e55-3d50-b910-2491c1a39d6a,PCP41983,56 DRIFTWAY DR,SCITUATE,MA,02066-4533,42.205062,-70.74297800000001,781-545-6565,5812.199999999996,45
bfc315bf-0b95-3a8d-b1b0-94ffdf55c58e,DERMATOLOGY SERVICES INC,145 FAUNCE CORNER MALL RD,NORTH DARTMOUTH,MA,02747-6216,41.646686,-70.999158,508-993-7601,8137.079999999994,63
4275b879-db32-3e45-9bc3-eb47f70e3f1d,MOBILE MEDICAL GROUP MA PC,109 RHODE ISLAND RD,LAKEVILLE,MA,02347-1370,41.834412,-70.957166,781-489-5717,6587.159999999995,51
60a19a2c-1978-3ae7-83d7-2ba64cd57789,PCP42968,1 FATHER DEVALLES BLVD,FALL RIVER,MA,02723-1511,41.725351,-71.094162,774-294-5055,11107.759999999991,87
d199f713-ad90-3b29-b629-04270495be08,PCP43018,801 MAIN ST,CONCORD,MA,01742-3313,42.462911,-71.364496,978-369-2525,8524.559999999994,66
2898db6a-62da-399d-b1fe-ecca7d2bc1f8,NORTHERN ESSEX ORAL SURGERY ASSOC INC,390 WATER ST,HAVERHILL,MA,01830-6476,42.782945,-71.087436,978-374-7451,3616.4799999999987,28
188537ad-f726-37c2-bcb1-b91c39d40de3,PCP43350,167 DWIGHT RD,LONGMEADOW,MA,01106-1769,42.047565000000006,-72.57113000000001,413-567-5533,6974.639999999995,54
2269bc9e-cade-3aaa-a2e5-fbd322cd2ad0,PCP43736,983 BENNINGTON ST,EAST BOSTON,MA,02128-1134,42.375541,-70.970646,617-567-6666,27511.079999999973,214
026ac617-d544-3fa1-bdb8-7edfdf503b1a,LABYRINTH PSYCHOLOGICAL SERVICES  P.C.,800 MAIN ST,HOLDEN,MA,01520-1838,42.355801,-71.862574,508-797-7110,3616.4799999999987,28
37a78ec3-505f-361f-b6fa-aaafed77cd01,PCP43815,14 LOON HILL RD,DRACUT,MA,01826-4067,42.679722999999996,-71.30068,978-934-94442,12399.35999999999,96
945768aa-2200-3476-b042-993a9df74c65,BACK TO YOU PHYSICAL THERAPY AND SPORTS MEDICINE INC.,19 N MAIN ST,SHERBORN,MA,01770-1546,42.231947,-71.372963,617-571-7323,20019.79999999998,156
74818344-d9f5-32ad-b922-8527e2e5dfda,SPEECH-LANGUAGE AND HEARING ASSOCIATES OF GREATER BOSTON  PC,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.184599,-71.305307,508-359-4532,11236.919999999991,88
451650f5-c765-37fa-ac23-0627989dafb4,ATLANTIC COUNSELING AND CONSULTATION  INC,49 PLEASANT ST,SOUTH WEYMOUTH,MA,02190-2435,42.206676,-70.94584499999998,781-335-6000,5166.399999999997,40
f7a9cc0e-5ad4-394b-8179-3ea3dd11df9d,PCP44219,1101 BEACON ST,BROOKLINE,MA,02446-5587,42.323853,-71.142003,617-731-6366,10332.799999999992,80
f60d122d-af1c-3d1c-a013-f84d8a8679a8,PCP44430,238 WAREHAM RD,MARION,MA,02738-1166,41.706839,-70.75095999999999,774-274-0768,3745.6399999999985,29
8aca2cb8-800c-3bac-9a11-fc1c9899e0fc,PCP44433,339 WASHINGTON ST,DEDHAM,MA,02026-1870,42.246871999999996,-71.179462,857-242-9939,17178.279999999984,134
08a94aac-7e11-3a09-a3e4-c2869ee66eee,PCP44465,23 PINECREST BEACH DR,EAST FALMOUTH,MA,02536-4723,41.57072,-70.556682,508-527-6001,10591.119999999992,83
e8a1f232-f360-30d6-806a-8901d99c0787,PCP44556,1 R NEWBURY ST,PEABODY,MA,01960-3816,42.534279,-70.969782,973-535-1606,4778.919999999997,37
89eca556-ef39-355d-9c10-02e6eeadee93,PCP44595,10 CONCORD AVE,CAMBRIDGE,MA,02138-2322,42.376043,-71.11868,617-642-3193,6716.319999999995,53
411735bd-f830-3011-a59f-c3f84a1f042e,PCP44598,30 HARDWICK RD,PETERSHAM,MA,01366-9701,42.459222,-72.216335,978-724-3424,32289.999999999967,250
58f5b392-6bfd-3c4a-bfd6-061e7cf396b2,PCP44672,6 WESTRIDGE RD,HUDSON,MA,01749-2863,42.389071,-71.545864,978-568-0025,23636.279999999977,184
86ed5cdc-c6d1-3308-b3a7-8173855c4fc1,PCP44830,89 MAIN ST,MEDWAY,MA,02053-1818,42.156203000000005,-71.43034499999999,508-533-3777,4003.959999999998,31
d9db4afb-7e45-3b04-871b-9d55a318ea88,PCP45156,77 WINSOR ST,LUDLOW,MA,01056-3471,42.183577,-72.457812,413-583-8326,17953.239999999983,139
93516caa-3389-30d5-8303-b2bbe6b67385,PCP45325,120 S ST,PITTSFIELD,MA,01201-6110,42.451840000000004,-73.260685,860-949-4706,14853.399999999987,115
437d6bdc-a404-373e-82bf-d96ada8685fa,PCP45420,61 MAIN ST,NORTH ADAMS,MA,01247-3421,42.675551,-73.11810899999999,413-652-1775,9428.679999999993,73
e66dfa0a-99cf-38bc-a2f9-fec2eb84a195,PCP45635,1900 CROWN COLONY DR,QUINCY,MA,02169-0975,42.261006,-71.008988,617-770-4400,12399.35999999999,96
27a44976-5577-32f4-be7c-0bc97487b7a6,PCP45692,175 DWIGHT RD,LONGMEADOW,MA,01106-1761,42.047565000000006,-72.57113000000001,413-567-6200,12528.51999999999,97
f5ced4a5-778f-34a8-8824-4d76cacc51e3,PCP45943,45 WALDEN ST,CONCORD,MA,01742-2533,42.462911,-71.364496,978-202-5636,8912.039999999994,70
991fab4d-8df6-31e8-baf1-0eacc9d9fd9a,PCP45964,4 HARTWELL ST,FALL RIVER,MA,02721-3019,41.725351,-71.094162,774-634-9551,9686.999999999993,76
7dfc4528-f03f-3ad0-91a3-229368914349,JESSICA CROOKER OD  PLLC,85 FRONT ST,SCITUATE,MA,02066-1315,42.205062,-70.74297800000001,617-299-1125,3616.4799999999987,28
7427f59e-0268-3e23-a1f9-30d732eb3a68,PCP46452,747 MAIN ST,CONCORD,MA,01742-3330,42.462911,-71.364496,978-968-8044,3616.4799999999987,28
27fe2736-8b86-385a-8120-e5b179493df7,ALEXEYENKO MEDICAL ASSOCIATES PC,319 ALLSTON ST B,BRIGHTON,MA,02135-7664,42.33196,-71.020173,617-734-1300,6199.679999999996,48
d8cc6aac-9258-346b-83e6-7a5e49bc2a60,PCP46601,1600 PROVIDENCE HWY,WALPOLE,MA,02081-2553,42.146285999999996,-71.255604,508-921-3348,11495.23999999999,90
10ea2025-d6eb-357a-96d2-1359bdff79e6,PCP46647,678 LOWELL ST,METHUEN,MA,01844-1807,42.742751,-71.178588,978-685-4444,3745.6399999999985,29
223bac2e-df65-32f8-ab52-a8b064c00f15,PCP46659,519 AMERICAN LEGION HWY 8,WESTPORT,MA,02790-4100,41.579794,-71.081822,774-309-3555,11753.55999999999,91
0a5b8c70-967a-361d-90dc-5a67069d2a06,NATALIE L. CHAMBERS  M.D.  P.C.,31 EDGERTON DR,NORTH FALMOUTH,MA,02556-8050,41.641994,-70.630719,508-563-2690,13045.159999999989,101
c9c9bbf0-c1c0-30fe-94d3-a908a24ebb48,PCP46837,61 MAIN ST,BLACKSTONE,MA,01504-2215,42.039991,-71.53240600000001,508-752-4709,16790.799999999985,130
84d80e44-8d78-349d-a065-62b27705451c,DG PHYSICAL THERAPY PC,4 MEETING HOUSE RD,CHELMSFORD,MA,01824-2775,42.597055,-71.3697,978-970-2460,10849.439999999991,84
9b85cf38-ccfb-36f8-82d9-3aab7a24ac0b,PCP46940,113 BELMONT ST,BELMONT,MA,02478-3603,42.395317,-71.180284,617-731-9096,8524.559999999994,66
eac6460e-a50f-3846-b343-f6908a7e90b4,PCP47343,77 HOSPITAL AVE,NORTH ADAMS,MA,01247-2566,42.675551,-73.11810899999999,413-664-5445,7491.279999999994,58
f341b9d9-cd82-3510-b4f2-06d2f46d3455,COMPREHENSIVE PHYSICAL THERAPY  PC,23 WARE ST,WEST BROOKFIELD,MA,01585-3137,42.256691,-72.158169,508-867-0180,14853.399999999987,116
16a6810c-ab0c-3218-8bf9-b9d9197ed124,VONNAHME AND ASSOCIATES LLC PC,98 LOWER WESTFIELD RD,HOLYOKE,MA,01040-9403,42.211656,-72.642448,413-552-3937,7878.759999999994,62
9b6ab4a5-6067-3d16-b8a8-502b94e3ca26,PCP47473,223 WALNUT ST,FRAMINGHAM,MA,01702-7500,42.307905,-71.436196,508-875-0240,10332.799999999992,81
734307dc-6232-3826-8b00-3c3da9c297c3,CORNERSTONE BEHAVIORAL HEALTH INC.,397 GROVE ST,WORCESTER,MA,01605-1223,42.269478,-71.807783,508-791-3677,4520.599999999998,35
b8dc71b2-c5bb-3a22-845d-ec6053397e1a,PCP47622,161 EASTERN AVE,LYNN,MA,01902-1307,42.474862,-70.96218499999999,781-864-3054,10332.799999999992,81
78fdac6c-2d81-3ec5-a4ee-c17b22988a32,PCP47638,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,978-499-2103,16919.959999999985,133
f9d47b3e-ff35-3557-b526-2130d704dc42,PCP47651,462 MAIN ST,AGAWAM,MA,01001-1833,42.064731,-72.653477,413-786-9704,3616.4799999999987,28
e8193565-05ae-3340-aa29-72f3d83707c6,PCP47719,2 OAK ST,MASHPEE,MA,02649-0494,41.617622999999995,-70.492713,774-521-6554,8653.719999999994,67
69d66aa3-95bf-3e7d-90e5-76b914b17c0c,NEWTON WELLESLEY NEUROLOGY ASSOCIATES  P.C.,2000 WASHINGTON ST,NEWTON,MA,02462-1699,42.331876,-71.208402,617-969-1723,10720.279999999992,83
57af70ba-946b-3109-89a8-82481c300705,COMPREHENSIVE PHYSICAL THERAPY  PC,1037 MAIN ST,LEICESTER,MA,01524-1313,42.238427,-71.91234,508-892-1335,67938.16000000092,530
c687b364-0f86-39fe-9669-8a067a18528c,PCP47827,30 CONWELL ST,PROVINCETOWN,MA,02657-1548,42.056913,-70.190488,401-855-4001,3616.4799999999987,28
afbcb709-9e27-302a-bfe7-b9d7e6872267,HEALTH INDEPENDENT PROVIDERS INC,170 COMMON ST,LAWRENCE,MA,01841,42.700272999999996,-71.161357,978-725-4800,8266.239999999994,65
4b2b1f4a-8bd7-3c9e-a4ff-b7478799d30f,PCP47948,139 COURT ST,PLYMOUTH,MA,02360-8711,41.897892,-70.62403,777-445-4174,3616.4799999999987,28
227059b2-fe7b-306a-beda-3b7ca2754b06,PCP48097,5 SPRING ST,CHICOPEE,MA,01013-2610,42.175668,-72.572257,413-594-4747,7491.279999999994,59
6dffe5a9-5380-3a07-98c8-5e9ba17bd7f6,CUMMINGS PHYSICAL THERAPY INC,425 REVERE ST,REVERE,MA,02151-4543,42.421005,-70.99036,781-284-7597,19244.839999999982,149
9f2ababd-de5b-30d5-9169-359ffb46abbd,CUMMINGS PHYSICAL THERAPY INC,6 BARTLETT RD,WINTHROP,MA,02152-2913,42.375541,-70.970646,617-846-0832,15240.879999999986,119
8979fc79-bab8-34ba-b7a5-016443c958c5,OLIVIER GROUP PC,92 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1262,41.56651,-70.958229,508-993-3000,16790.799999999985,130
e9c676e4-d684-3ca0-bc88-fbcf12ca1db1,PCP48192,130 MAIN ST,NORTHBOROUGH,MA,01532-1984,42.323342,-71.646236,508-393-7177,4391.439999999998,34
4917759b-1f9e-3733-af09-132e8a56641a,PCP48383,33 E MAIN ST,WARE,MA,01082-1478,42.275462,-72.280158,413-949-2772,9170.359999999993,71
49217e85-301a-379f-bf39-8e7b798c8579,PCP48554,42 DAVIS RD,ACTON,MA,01720-4773,42.483953,-71.43849499999999,978-263-4453,10720.279999999992,83
0bfbae86-ec46-33e3-8dc5-bf2f47cf563c,PCP48656,1318 BEACON ST,BROOKLINE,MA,02446-3793,42.323853,-71.142003,617-734-2258,3616.4799999999987,28
7b95b896-314c-376d-8800-a7f3192924dd,INNER BALANCE INTEGRATIVE MEDICINE LLC,65 WALNUT ST,WELLESLEY,MA,02481-2110,42.305932,-71.282917,781-239-9900,9041.199999999993,71
0f4f2051-b1f7-3e83-854a-5bff136057b4,PCP48934,115 MILL ST,BELMONT,MA,02478-1064,42.395317,-71.180284,617-855-2234,4391.439999999998,34
0e31dff0-6064-3f36-a007-209aabdcd381,PRO SPORTS ORTHOPEDICS LLC,20 GUEST ST,BRIGHTON,MA,02135-2065,42.33196,-71.020173,617-738-8642,8395.399999999994,66
5b2cfb30-a75d-3c21-bfdd-96fb97a5c537,PCP49105,923 MAIN ST RTE,YARMOUTH PORT,MA,02675,41.706920000000004,-70.221117,508-360-5195,11624.39999999999,90
a1ef6330-7fb0-33e8-9622-01506abb1490,PCP49110,64 MACY ST,RAYNHAM,MA,02767-1328,41.930477,-71.046214,774-409-7395,4778.919999999997,37
1e5a9ce8-fc4b-3fa0-95ee-36c4e7a7b09c,PCP49333,83 S ST,WARE,MA,01082-1659,42.275462,-72.280158,413-967-5562,8524.559999999994,66
977d8935-61d9-3e88-9c38-17f15536d65a,PCP49360,100 HIGHLAND ST,MILTON,MA,02186-3802,42.241557,-71.082432,617-696-0302,7749.599999999994,60
a0e3f669-d53f-3554-a7d5-144f422a342b,PERFORMANCE PHYSICAL THERAPY INC,99 4TH ST,CHELSEA,MA,02150-2336,42.396824,-71.031348,617-889-2500,43010.280000000246,336
4b322499-4ab0-3811-b1a5-88d16de33995,BRIGGS CHIROPRACTIC OFFICE P C,320 CENTRAL ST,SAUGUS,MA,01906-2371,42.468432,-71.01394599999999,781-233-4122,5295.559999999997,42
7aa1bf5f-a78d-3d1b-8220-87cf6839c005,PCP49509,192 SHOEMAKER LN,AGAWAM,MA,01001-3616,42.064731,-72.653477,413-789-1369,4133.119999999998,32
de5f6395-ed2b-384a-b764-9ff5e5e6e1a7,KYLE CORBIN  DC PA,664 TAUNTON AVE,SEEKONK,MA,02771-3117,41.839797999999995,-71.31804699999999,508-336-4114,10978.599999999991,86
5c5adc23-d365-346c-b5d6-f0db46abbfbf,PCP49711,8 WASHINGTON PL,BRAINTREE,MA,02184-3259,42.205416,-71.00216800000003,617-549-5579,4391.439999999998,34
81d48546-7545-3eb7-9543-0be8579e6ba1,PAGGI PHYSICAL THERAPY AND SPORTS REHABILITATION  INC,1842 BEACON ST,BROOKLINE,MA,02445-1922,42.323853,-71.142003,845-590-9450,24927.879999999976,193
c78fd2bf-1131-389d-a75a-c5d3f7b1b8ef,JOHN F YEE  MD  PC,596 BROADWAY,EVERETT,MA,02149-3743,42.405938,-71.054649,617-387-3330,7620.439999999994,59
ec000aef-606c-3d72-b54d-22248b3069f9,MIDDLETON FAMILY MEDICINE URGENT CARE  LLC,147 S MAIN ST,MIDDLETON,MA,01949-2446,42.610513,-71.007118,978-774-2555,11624.39999999999,90
5c94e977-6b9e-3627-8a71-fcc187bb9dbd,PCP50214,26 HIGH ST,MILTON,MA,02186-3417,42.241557,-71.082432,617-698-4496,5941.359999999996,47
759663cc-0b5e-3e2a-98b3-e239ef48af01,JULIE A. BURKE,383 ELLIOT ST,NEWTON UPPER FALLS,MA,02464-1126,42.331876,-71.208402,617-964-3332,8782.879999999994,68
660bd675-2dcc-3961-af16-42f141e4ea35,PCP50757,12 CLIFF ST,BEVERLY,MA,01915-4806,42.556659,-70.84496,978-828-6635,11882.71999999999,92
6a3e94e6-72c3-3cbc-b828-babcf6602165,MOUNTAIN VIEW FAMILY PRACTICE  PC,570 BALDWINVILLE RD,BALDWINVILLE,MA,01436-1351,42.604845000000005,-72.078823,978-939-2133,4391.439999999998,34
628b343f-2360-3994-ba84-1291d2a2421b,COMMONWEALTH OB-GYN  PC,1 BROOKLINE PL,BROOKLINE,MA,02445-7296,42.323853,-71.142003,617-732-1510,9299.519999999993,73
c705dd93-d0be-3bd7-be1d-c4ea58cb229a,PCP51122,57 CEDAR ST,WORCESTER,MA,01609-2183,42.269478,-71.807783,508-829-2275,5941.359999999996,46
97b50481-e937-3769-90fd-69099b6fb8c9,NEWTON SQUARE CHIRO LLC,688 PLEASANT ST,WORCESTER,MA,01602-2751,42.269478,-71.807783,508-791-5164,7232.959999999995,57
54a5000c-704b-3854-a331-6c121486b9dd,PCP51204,150 FLANDERS RD,WESTBOROUGH,MA,01581-1017,42.268426,-71.613309,508-870-2222,7232.959999999995,56
226681f9-d11c-3cba-804d-09c0397ae37c,PCP51478,59 N PEARL ST,BROCKTON,MA,02301-1798,42.082543,-71.024638,508-588-4111,3616.4799999999987,28
de5903f8-3276-375f-8488-2ac9b0fe28c7,PCP51609,1244 BROADWAY,RAYNHAM,MA,02767-1973,41.930477,-71.046214,508-369-1715,8007.919999999994,63
bba13c6a-577a-3c8c-9bff-c4e2a1655d07,GEORGE SVAJIAN PH D AND ASSOCIATES INC,1244 BROADWAY,RAYNHAM,MA,02767-1973,41.930477,-71.046214,508-824-1780,3616.4799999999987,28
3099a047-30df-3b9c-a819-f57000db98f4,PCP51816,33 BARTLETT ST,LOWELL,MA,01852-1334,42.63898,-71.321141,978-452-7233,11753.55999999999,91
35a49dfd-7ce3-3ef2-bbb3-eab67a5f26c3,NEW ENGLAND ORAL SURGERY ASSOCIATES LLC,2 ANDOVER RD,BILLERICA,MA,01821-1916,42.559673,-71.260947,978-667-8600,22473.83999999998,176
4356b627-1612-37aa-8a3b-4728e7b56f44,PCP52444,76 BEDFORD ST,LEXINGTON,MA,02420-4641,42.445221999999994,-71.23001500000001,781-285-6444,7749.599999999994,61
296bb552-36f1-3e49-ba6f-68f360a20fb4,GREGORY A. BAUER  D.C. P.C.,42 PLEASANT ST,ARLINGTON,MA,02476-6515,42.418721999999995,-71.163912,781-648-4000,5166.399999999997,41
b317d440-4e62-3315-b396-cd9f72355bc5,PCP52808,37 STATE ST,BELCHERTOWN,MA,01007-8914,42.27901,-72.400468,413-213-0899,5941.359999999996,47
d32bd7bd-4211-34d8-a08b-b1b2b810d41b,PCP53096,275 VARNUM AVE,LOWELL,MA,01854-2109,42.63898,-71.321141,978-934-9220,14465.919999999987,112
180c2c00-af70-3870-9489-f05269a36339,EYE CARE AND LASER SURGERY OF NEWTON-WELLESLEY,2000 WASHINGTON ST,NEWTON,MA,02462-1624,42.331876,-71.208402,617-796-3937,4262.279999999998,33
1e8ab91e-eace-38c4-a7fc-c2887cab6523,MASSACHUSETTS ENT ASSOCIATES INC,3 MEETINGHOUSE RD,CHELMSFORD,MA,01824-2739,42.597055,-71.3697,978-256-5557,3099.8399999999992,25
1c064e6a-e1a5-3124-b294-68ae3a9d6487,ALL-ACCESS PHYSICAL THERAPY  INC.,904 C BOSTON TPKE,SHREWSBURY,MA,01545-3303,42.284766999999995,-71.714228,508-845-3500,10720.279999999992,83
117ab9bf-c2a0-3311-9ba3-2bd7e35783ed,PCP53737,139 COURT ST,PLYMOUTH,MA,02360-8711,41.897892,-70.62403,978-239-2326,11495.23999999999,89
